,From EOY Data Excl Charter And OOS,,,,1 4-15 Membership,Base Adequacy      ,F &R ,Free or Reduced Differentiated Aid, SPED,ELL,SPED Differentiated Aid,ELL Differentiated Aid,Grade 3 Reading Not Level 1 ,Grade 3 Reading Diff. Aid,Total Calculated Cost of an Adequate Education,SWEPT @,FY2016 Preliminary Grants =  Cost - SWEPT,FY2012 Stabilization Grant - Apply to FY2016 if necessary,FY2015 Total        Grant as of          3-12-15,FY2015 Capped @108% Informational only,FY2016 Est. Grant for Cap and FY12 Stabilization,FY2016 Adj. to 95% of 11-15-14 Estimated Grant 198:40-a VI,FY2016 Total        Grant as of          3-14-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ADM,"$3,561.27 ",ADM,"$1,780.63 ",ADM,ADM,"$1,915.86 ",$696.77 ,ADM,$696.77 ,$,$2.420 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Portsmouth,TRUE,449,Portsmouth,"2,118.39","7,544,158.76 ",491.07,"874,413.97 ",354.91,46.59," 679,957.87 "," 32,462.51 ",5.92," 4,124.88 "," 9,135,117.99 "," 10,484,350.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Randolph,TRUE,451,Randolph,12.42,"44,230.97 ",1.51,"2,688.75 ",1.93,0.00," 3,697.61 ", -   ,0.00, -   ," 50,617.33 "," 150,358.00 ", -   ," 16,897 "," 16,897.00 "," 18,249 "," 16,897.00 ", -   ," 16,897.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Raymond,TRUE,453,Raymond,"1,333.78","4,749,950.70 ",388.95,"692,576.04 ",274.07,7.26," 525,079.75 "," 5,058.55 ",7.70," 5,365.13 "," 5,978,030.17 "," 1,947,468.00 "," 4,030,562.17 "," 1,744,626 "," 5,675,023.26 "," 6,129,025 "," 5,775,188.17 ", -   ," 5,775,188.17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Richmond,TRUE,455,Richmond,127.26,"453,207.22 ",40.97,"72,952.41 ",29.91,2.00," 57,303.37 "," 1,393.54 ",1.00, 696.77 ," 585,553.31 "," 208,905.00 "," 376,648.31 "," 465,859 "," 880,709.00 "," 951,166 "," 842,507.31 ", -   ," 842,507.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Rindge,TRUE,459,Rindge,657.18,"2,340,395.42 ",197.58,"351,816.88 ",76.91,0.97," 147,348.79 ", 675.87 ,2.00," 1,393.54 "," 2,841,630.50 "," 1,221,344.00 "," 1,620,286.50 ", -   ," 1,673,808.29 "," 1,807,713 "," 1,620,286.50 ", -   ," 1,620,286.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Rochester,TRUE,461,Rochester,"3,991.69","14,215,485.85 ","1,841.23","3,278,549.37 ",857.53,28.16," 1,642,907.43 "," 19,621.04 ",10.38," 7,232.47 "," 19,163,796.16 "," 4,935,450.00 "," 14,228,346.16 "," 8,776,808 "," 22,518,449.21 "," 24,319,925 "," 23,005,154.16 ", -   ," 23,005,154.16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Rollinsford,TRUE,463,Rollinsford,259.04,"922,511.38 ",50.45,"89,832.78 ",48.66,2.00," 93,225.75 "," 1,393.54 ",5.00," 3,483.85 "," 1,110,447.30 "," 547,689.00 "," 562,758.30 ", -   ," 628,759.00 "," 679,060 "," 562,758.30 "," 34,432.78 "," 597,191.08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Roxbury,TRUE,465,Roxbury,19.50,"69,444.77 ",5.50,"9,793.47 ",3.00,0.00," 5,747.58 ", -   ,0.00, -   ," 84,985.82 "," 69,700.00 "," 15,285.82 "," 34,708 "," 40,635.94 "," 43,887 "," 43,887.00 ", -   ," 43,887.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Rumney,TRUE,467,Rumney,156.35,"556,804.56 ",102.16,"181,909.16 ",29.66,0.00," 56,824.41 ", -   ,0.00, -   ," 795,538.13 "," 427,572.00 "," 367,966.13 "," 367,966 "," 799,111.51 "," 863,040 "," 735,932.13 "," 3,116.80 "," 739,048.93 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Rye,TRUE,471,Rye,630.62,"2,245,808.09 ",38.81,"69,106.25 ",84.54,4.00," 161,966.80 "," 2,787.08 ",0.00, -   ," 2,479,668.22 "," 4,585,416.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Salem,TRUE,473,Salem,"3,629.72","12,926,412.94 ",640.41,"1,140,333.26 ",540.70,64.46," 1,035,905.50 "," 44,913.79 ",18.73," 13,050.50 "," 15,160,615.99 "," 9,448,622.00 "," 5,711,993.99 ", -   ," 6,202,126.00 "," 6,698,296 "," 5,711,993.99 ", -   ," 5,711,993.99 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Salisbury,TRUE,475,Salisbury,198.85,"708,158.54 ",58.07,"103,401.18 ",35.26,0.00," 67,553.22 ", -   ,1.71," 1,191.48 "," 880,304.42 "," 286,943.00 "," 593,361.42 "," 64,567 "," 606,377.04 "," 654,887 "," 654,887.00 ", -   ," 654,887.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Sanbornton,TRUE,477,Sanbornton,313.12,"1,115,104.86 ",92.88,"165,384.91 ",48.23,2.00," 92,401.93 "," 1,393.54 ",1.00, 696.77 ," 1,374,982.01 "," 1,009,708.00 "," 365,274.01 "," 170,541 "," 537,332.07 "," 580,319 "," 535,815.01 ", -   ," 535,815.01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Sandown,TRUE,479,Sandown,972.75,"3,464,225.39 ",171.87,"306,036.88 ",235.13,4.06," 450,476.16 "," 2,828.89 ",2.00," 1,393.54 "," 4,224,960.86 "," 1,267,881.00 "," 2,957,079.86 "," 1,397,719 "," 4,364,892.20 "," 4,714,084 "," 4,354,798.86 ", -   ," 4,354,798.86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Sandwich,TRUE,483,Sandwich,129.63,"461,647.43 ",32.80,"58,404.66 ",11.36,0.00," 21,764.17 ", -   ,0.00, -   ," 541,816.26 "," 973,274.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Seabrook,TRUE,485,Seabrook,959.01,"3,415,293.54 ",416.19,"741,080.40 ",130.79,16.69," 250,575.33 "," 11,629.09 ",7.39," 5,149.13 "," 4,423,727.49 "," 3,363,153.00 "," 1,060,574.49 "," 79,050 "," 1,177,386.28 "," 1,271,577 "," 1,139,624.49 ", -   ," 1,139,624.49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Sharon,TRUE,487,Sharon,28.00,"99,715.56 ",6.00,"10,683.78 ",6.00,0.00," 11,495.16 ", -   ,0.00, -   ," 121,894.50 "," 117,605.00 "," 4,289.50 "," 28,775 "," 28,775.00 "," 31,077 "," 31,077.00 ", -   ," 31,077.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Shelburne,TRUE,489,Shelburne,25.73,"91,631.48 ",5.00,"8,903.15 ",3.00,0.00," 5,747.58 ", -   ,0.00, -   ," 106,282.21 "," 122,056.00 ", -   ," 58,638 "," 67,158.75 "," 72,531 "," 58,638.00 ", -   ," 58,638.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Somersworth,TRUE,491,Somersworth,"1,571.71","5,597,283.67 ",754.84,"1,344,090.75 ",299.75,64.14," 574,279.04 "," 44,690.83 ",7.18," 5,002.81 "," 7,565,347.10 "," 2,003,328.00 "," 5,562,019.10 "," 2,249,150 "," 7,755,362.55 "," 8,375,792 "," 7,811,169.10 ", -   ," 7,811,169.10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,South Hampton,TRUE,495,South Hampton,87.07,"310,079.78 ",5.52,"9,829.08 ",18.90,0.00," 36,209.75 ", -   ,1.00, 696.77 ," 356,815.38 "," 315,294.00 "," 41,521.38 "," 19,516 "," 19,516.00 "," 21,077 "," 21,077.00 ", -   ," 21,077.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Springfield,TRUE,497,Springfield,204.63,"728,742.68 ",35.45,"63,123.33 ",22.58,0.00," 43,260.12 ", -   ,1.00, 696.77 ," 835,822.90 "," 433,466.00 "," 402,356.90 "," 43,324 "," 414,852.01 "," 448,040 "," 445,680.90 ", -   ," 445,680.90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Stark,TRUE,499,Stark,45.56,"162,251.46 ",18.50,"32,941.66 ",1.70,0.00," 3,256.96 ", -   ,0.00, -   ," 198,450.08 "," 109,557.00 "," 88,893.08 "," 181,655 "," 282,086.90 "," 304,654 "," 270,548.08 ", -   ," 270,548.08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Stewartstown,TRUE,501,Stewartstown,108.95,"388,000.37 ",56.87,"101,264.43 ",20.78,0.00," 39,811.57 ", -   ,2.00," 1,393.54 "," 530,469.91 "," 172,203.00 "," 358,266.91 "," 195,521 "," 536,871.36 "," 579,821 "," 553,787.91 ", -   ," 553,787.91 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Stoddard,TRUE,503,Stoddard,141.36,"503,421.13 ",34.33,"61,129.03 ",16.11,0.00," 30,864.50 ", -   ,0.51, 355.35 ," 595,770.01 "," 572,891.00 "," 22,879.01 ", -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Strafford,TRUE,507,Strafford,637.70,"2,271,021.88 ",101.97,"181,570.84 ",103.46,0.00," 198,214.88 ", -   ,5.00," 3,483.85 "," 2,654,291.45 "," 1,047,131.00 "," 1,607,160.45 "," 639,922 "," 2,103,097.76 "," 2,271,346 "," 2,247,082.45 ", -   ," 2,247,082.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Stratford,TRUE,509,Stratford,87.28,"310,827.65 ",56.42,"100,463.14 ",16.60,0.00," 31,803.28 ", -   ,0.00, -   ," 443,094.07 "," 95,336.00 "," 347,758.07 "," 489,246 "," 844,929.02 "," 912,523 "," 837,004.07 ", -   ," 837,004.07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Stratham,TRUE,511,Stratham,"1,252.65","4,461,024.87 ",88.98,"158,440.46 ",135.74,5.81," 260,058.84 "," 4,048.23 ",10.77," 7,504.21 "," 4,891,076.61 "," 2,794,701.00 "," 2,096,375.61 ", -   ," 1,714,595.00 "," 1,851,763 "," 1,851,763.00 ", -   ," 1,851,763.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,Sugar Hill,TRUE, 512 ,Sugar Hill,65.38,"232,835.83 ",13.95,"24,839.79 ",7.88,1.76," 15,096.98 "," 1,226.32 ",1.00, 696.77 ," 274,695.69 "," 346,804.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Sullivan,TRUE,513,Sullivan,74.03,"263,640.82 ",34.20,"60,897.55 ",11.50,0.00," 22,032.39 ", -   ,1.00, 696.77 ," 347,267.53 "," 108,711.00 "," 238,556.53 "," 398,234 "," 577,308.08 "," 623,493 "," 623,493.00 ", -   ," 623,493.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Success,TRUE,514,Success,0.00,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   ," 26,299.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,Sunapee,TRUE,515,Sunapee,391.20,"1,393,168.82 ",76.84,"136,823.61 ",57.63,0.68," 110,411.01 ", 473.80 ,3.57," 2,487.47 "," 1,643,364.71 "," 2,810,903.00 ", -   ," 18,441 "," 18,441.00 "," 19,916 "," 18,441.00 ", -   ," 18,441.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Surry,TRUE,519,Surry,86.67,"308,655.27 ",14.94,"26,602.61 ",6.80,1.00," 13,027.85 ", 696.77 ,0.00, -   ," 348,982.50 "," 194,851.00 "," 154,131.50 "," 68,004 "," 142,007.00 "," 153,368 "," 153,368.00 ", -   ," 153,368.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Sutton,TRUE,521,Sutton,281.17,"1,001,322.29 ",65.43,"116,506.62 ",36.95,2.52," 70,791.03 "," 1,755.86 ",1.42, 989.41 ," 1,191,365.21 "," 635,669.00 "," 555,696.21 ", -   ," 428,750.00 "," 463,050 "," 463,050.00 ", -   ," 463,050.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Swanzey,TRUE,523,Swanzey,861.53,"3,068,140.94 ",345.66,"615,492.57 ",152.99,11.86," 293,107.42 "," 8,263.69 ",1.00, 696.77 ," 3,985,701.39 "," 1,243,585.00 "," 2,742,116.39 "," 2,769,932 "," 5,447,342.25 "," 5,883,130 "," 5,512,048.39 ", -   ," 5,512,048.39 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
